run_id,t,S,I,R
0,13,7.750587423791909,1.0812028903004824,7.761427406768438
0,14,7.416665137453294,1.3458050225383413,8.166925593506326
0,14,6.948584100354886,1.5108264158599614,8.770825030903044
0,14,6.523118182004453,1.497783135766366,9.487343582653715
0,15,6.278192547010624,1.327868150158253,10.17161684181804
0,15,6.260755156654476,1.0939132002633478,10.698212586728955
0,15,6.445426046508599,0.8780269443747012,11.018789157661304
0,15,6.774037673282668,0.7162188020052572,11.154018039784527
0,16,7.18158564903161,0.6117688741033122,11.155218237462636
0,16,7.607817074987618,0.5561641185757954,11.07617776820919
0,16,8.001866028096313,0.5403122410086663,10.962603913303846
0,17,8.324204654287193,0.5576071052931126,10.851355978851045
0,17,8.547636607991343,0.6030532067216217,10.772393367084891
0,17,8.658464757614668,0.6707063273527125,10.749867695806536
0,18,8.65857486878908,0.7507265581440267,10.800849516739962
0,18,8.56759047985618,0.8279372328277341,10.93156134351336
0,18,8.421939906478947,0.884348855728622,11.132908284628224
0,18,8.267560904403549,0.9059921924099763,11.3791796672864
0,19,8.147316901046345,0.8897316769737278,11.633460553116423
0,19,8.089398167308554,0.844217319883783,11.858804297322548
0,19,8.102623020119369,0.7843557623873403,12.029173982189997
0,20,8.179105413123986,0.7243552793773009,12.134394487871532
0,20,8.300613643278972,0.6738653391686729,12.178407790675399
0,20,8.444948789175648,0.6376569817143846,12.174135385653994
0,21,8.590637615452328,0.6169847944386038,12.138361177562581
0,21,8.719788431465558,0.6110120921510198,12.088148280629982
0,21,8.819579792499493,0.6176770494730371,12.038754294213872
0,21,8.88289659514728,0.6340371432411007,12.002453720535254
0,22,8.908437287953008,0.656377236264571,11.98775459559321
0,22,8.900360556956098,0.6803965660491689,11.998802149215123
0,22,8.867348777954076,0.7016924492019555,12.03507212353821
0,23,8.820970136966647,0.7165429889654453,12.091637182403794
0,23,8.77346753572069,0.7227275933350278,12.160236231270071
0,23,8.73544303439126,0.7199932589733412,12.231078167887446
0,24,8.714067106171969,0.7099182872981763,12.294937323282895
0,24,8.712266186869165,0.6952551836779611,12.344917399249349
0,24,8.728948195619552,0.6790855715825319,12.377415219938534
0,24,8.759980059486123,0.6641227207840092,12.392181304564035
0,25,8.79949872203978,0.6523200005306177,12.391698453902384
0,25,8.841199289120672,0.6447614288592588,12.380225655539348
0,25,8.879387935240729,0.641726887896244,12.362801796590924
0,26,8.90971724109061,0.642832883373643,12.344379789869718
0,26,8.929598625169831,0.647195603520955,12.329158565123665
0,26,8.938319213000579,0.6536040769364599,12.320125004278365
0,27,8.936895710552779,0.6607079401271629,12.318808012190544
0,27,8.927706065996984,0.6672181850777663,12.325247076924809
0,27,8.913956875088378,0.6720999892306432,12.338173101450835
0,27,8.899073289292595,0.6747204832223632,12.355373679590564
0,28,8.886116891264031,0.6749154075190918,12.374179287042427
0,28,8.877336107735305,0.6729584493278461,12.39197486246215
0,28,8.873918105575955,0.6694475603778421,12.406637245404212
0,29,8.875962286089713,0.6651460703723231,12.416820838999028
0,29,8.882643197196584,0.66082237480705,12.42206078434734
0,29,8.892498720065943,0.6571220743080944,12.422707388807682
0,30,8.903769649541145,0.6544883661864799,12.41973771395667
0,30,8.914725276234329,0.6531310661990154,12.41450192021483
0,30,8.923927681870147,0.6530358468126581,12.408457950339514
0,30,8.930408175087369,0.654002520474273,12.402935511295519
0,31,8.933745824500512,0.6557020873760888,12.398957020312174
0,31,8.93405252461493,0.6577432084648211,12.397130603114368
0,31,8.931880006152147,0.6597392276367227,12.397619378896753
0,32,8.92807235586909,0.6613669316519343,12.40018169281341
0,32,8.923593028689803,0.6624088828361478,12.40426819220063
0,32,8.919356688747166,0.6627737399233732,12.409154108199958
0,33,8.916092299137695,0.6624931320404457,12.41408138326965
0,33,8.91425580837546,0.6616983005108582,12.4183859467393
0,33,8.91399983074098,0.6605834451792586,12.421590916203785
0,33,8.915196718672554,0.659364390331777,12.423455139407531
0,34,8.917502780609805,0.6582405723912477,12.423976043136117
0,34,8.920446525728542,0.6573661378342149,12.423353845611057
0,34,8.92352291574113,0.6568330970327508,12.421929410833574
0,35,8.92627789771384,0.6566668821842438,12.420109993912547
0,35,8.928371772969458,0.6568327309991254,12.418296381609807
0,35,8.929615142136754,0.6572501287603519,12.416822261489642
0,36,8.92997614534479,0.6578119766794098,12.41591309128463
0,36,8.929562207325716,0.6584049977861778,12.415667762940453
0,36,8.92858285694158,0.6589281992600782,12.416062459763179
0,36,8.927302046995854,0.6593068473198729,12.416972982053036
0,37,8.925988919854605,0.6595003544848985,12.418209476325544
0,37,8.924875001527981,0.6595036315845788,12.419556351469467
0,37,8.92412360521029,0.6593425886012642,12.420810378065001
0,38,8.923814596598966,0.6590653139803744,12.42181115977419
0,38,8.923944714234654,0.6587310775446733,12.42246007459712
0,38,8.924440812688216,0.6583992604597649,12.422726658544573
0,39,8.925182110309756,0.6581199800203148,12.422643228480574
0,39,8.926026488623632,0.65792764933998,12.422290431235721
0,39,8.92683608264301,0.6578379944523006,12.421777438732798
0,39,8.927498327334634,0.6578484264681008,12.421220689959844
0,40,8.927939903065383,0.6579412292487336,12.420724613747392
0,40,8.928132181895387,0.6580885901319378,12.42036741899123
0,40,8.928089196314595,0.6582584173098498,12.420192829363712
0,41,8.92785908085357,0.6584200104149261,12.420208495670122
0,41,8.927511405836482,0.6585486469263405,12.420390371771287
0,41,8.927123154470596,0.6586285404991112,12.420691305904104
0,42,8.92676564198354,0.6586539682298305,12.421051934443422
0,42,8.92649419063888,0.6586286906027103,12.421411866239456
0,42,8.926341783386581,0.6585638927801047,12.421719548404294
0,42,8.92631759410188,0.6584753113448474,12.421938764886892
0,43,8.92640884607948,0.6583800841803567,12.4220523498254
0,43,8.926586409316847,0.6582938013274525,12.42206187724153
0,43,8.926811766020059,0.6582283565666833,12.421984603062333
0,44,8.927044445726734,0.6581905997564843,12.42184854049536
0,44,8.927248851656927,0.6581820186826068,12.421686321943112
0,44,8.927398845456148,0.6581993684219613,12.421529592817429
0,45,8.927480718318778,0.6582358137799427,12.421404084224616
0,45,8.927493275717541,0.6582826160038285,12.421326561113371
0,45,8.927446265599954,0.6583307094579022,12.421303591202514
0,45,8.927357144201356,0.658372255182247,12.421331989137984
0,46,8.927247237848107,0.6584015862555411,12.421400925827438
0,46,8.927137805228393,0.6584158535122955,12.421494663896322
0,46,8.927046717095166,0.6584149849176494,12.421595894136608
0,47,8.926986264829303,0.6584013162295554,12.421688540438723
0,47,8.926961906894745,0.6583788314110668,12.42176032917826
0,47,8.926972642279502,0.6583523302582263,12.421803887482566
0,48,8.927012015632691,0.658326483777006,12.421817418656863
0,48,8.92707000460358,0.6583052049866366,12.421803955812576
0,48,8.927135192474287,0.6582910594809386,12.421770265820378
0,48,8.927196615076681,0.6582851631377864,12.421725215817437
0,49,8.927245661428065,0.6582871292691976,12.421677999905548
0,49,8.927276716578955,0.6582954413344839,12.421636852159565
0,49,8.927288030149766,0.6583077994410123,12.42160758392604
0,50,8.927280997398203,0.6583216125135752,12.421593424072425
0,50,8.927259744707078,0.658334485167973,12.421594569744569
0,50,8.927229984335112,0.658344505151716,12.421608805925963
0,51,8.927197817900037,0.6583505149271733,12.4216322035279
0,51,8.927168836902453,0.6583521612191866,12.421659916318596
0,51,8.927147266650168,0.6583498139531945,12.421687165057664
0,51,8.927135447876365,0.6583444404349397,12.42170996850723
0,52,8.927134002950535,0.658337315714877,12.421725490027127
0,52,8.927141593466004,0.6583298062807075,12.421732656679108
0,52,8.927155801149455,0.6583231467305466,12.421731686827169
0,53,8.927173506338558,0.658318234753275,12.421724079382866
0,53,8.927191478085865,0.658315554872069,12.421712168379196
0,53,8.927206906892959,0.658315202405721,12.421698557550293
0,54,8.927217897375883,0.6583168515553468,12.421685692625575
0,54,8.927223381528309,0.6583199450045295,12.421675612903483
0,54,8.927223394057105,0.6583237751487989,12.421669537905982
0,54,8.927218866726697,0.6583276243974542,12.421667822551115
0,55,8.927211187674894,0.6583308645903841,12.421670215194627
0,55,8.927202089516054,0.6583330886727238,12.421675735958797
0,55,8.927193253070234,0.6583341038745303,12.421683078098988
0,56,8.927186082322029,0.6583339101241996,12.42169086717385
0,56,8.927181424815238,0.6583327338571618,12.421697876335054
0,56,8.927179674477646,0.6583309012132367,12.421703148486793
0,57,8.927180756092529,0.658328790023433,12.421706096101266
0,57,8.92718401490365,0.6583267751964219,12.421706705857307
0,57,8.927188642110394,0.6583251527069846,12.421705254365799
0,57,8.927193736546878,0.6583241322614648,12.421702260530225
0,58,8.927198439771631,0.6583237646380309,12.421698480750472
0,58,8.927202099107578,0.6583240027001869,12.421694641354577
0,58,8.927204269082996,0.6583247304390447,12.421691386094437
0,59,8.927204875724343,0.6583257517218947,12.421689134568174
0,59,8.927204102354553,0.6583268631831114,12.421688066137605
0,59,8.92720223517802,0.6583278687583443,12.421688246063994
0,60,8.927199723195095,0.6583286233779764,12.421689489784526
0,60,8.92719713158238,0.6583290531296784,12.42169137323648
0,60,8.927194858282453,0.6583291411992847,12.421693536047156
0,60,8.927193239102964,0.6583289119356944,12.421695606343366
0,61,8.927192420986543,0.6583284552120182,12.421697282405876
0,61,8.92719237890303,0.6583278814169637,12.421698395290212
0,61,8.927193045096367,0.6583272944502315,12.42169882936653
0,62,8.927194244886655,0.658326789587854,12.421698589174431
0,62,8.927195672676369,0.658326434867325,12.421697855766691
0,62,8.92719705794007,0.6583262566861057,12.421696848968102
0,63,8.927198205565107,0.6583262612636558,12.42169574996774
0,63,8.927198958543299,0.6583264283901374,12.421694748993835
0,63,8.927199273124568,0.658326696924453,12.42169399700176
0,63,8.927199194832637,0.6583270063651975,12.421693556073379
0,64,8.927198771278775,0.6583273055405925,12.421693469780815
0,64,8.927198096825446,0.6583275464705922,12.421693730119545
0,64,8.927197330073323,0.6583276988225639,12.421694234888733
0,65,8.927196647121313,0.6583277537140113,12.421694826920033
0,65,8.92719611144199,0.6583277205488947,12.42169542749029
0,65,8.92719580667663,0.6583276091513484,12.421695937301982
0,66,8.927195753658996,0.6583274465161556,12.42169628853119
0,66,8.927195904101922,0.6583272764726644,12.421696451622156
0,66,8.927196190835552,0.6583271214433483,12.421696453233189
0,66,8.927196568139092,0.6583270037395264,12.42169629912801
0,67,8.927196978167377,0.6583269422685674,12.421696012963917
0,67,8.92719735088815,0.6583269403486885,12.421695657801008
0,67,8.927197604095365,0.6583269857099374,12.421695336087371
0,68,8.927197716851305,0.6583270592804894,12.42169510203706
0,68,8.927197709491317,0.6583271477291155,12.421694959199503
0,68,8.927197582701032,0.6583272364415494,12.421694932682513
0,69,8.92719737021336,0.6583273112585294,12.421695014319237
0,69,8.927197138808504,0.6583273584757975,12.421695162668167
0,69,8.927196930557422,0.6583273786311744,12.421695335493418
0,69,8.927196760123497,0.6583273743848755,12.421695513745169
0,70,8.92719666212183,0.6583273420615023,12.421695669917971
0,70,8.927196649786877,0.6583272867356526,12.421695782110167
0,70,8.92719671497243,0.658327222231928,12.421695834023907
0,71,8.927196828305906,0.6583271708259,12.421695815339868
0,71,8.927196960080492,0.6583271347372879,12.421695751362558
0,71,8.92719709107216,0.6583271137560575,12.421695661369776
0,72,8.927197201733131,0.658327114751432,12.421695552496088
0,72,8.927197276667606,0.658327137827973,12.421695439701278
0,72,8.927197304631765,0.658327176325581,12.42169534577036
0,72,8.927197278533775,0.6583272168194947,12.421695301313568
0,73,8.927197210495207,0.6583272496099046,12.421695311506397
0,73,8.927197128654086,0.6583272760475303,12.42169534633685
0,73,8.927197041812734,0.6583272894392352,12.42169540894656
0,74,8.92719696100318,0.6583272870771848,12.421695493271592
0,74,8.927196899814698,0.6583272704373132,12.421695583371335
0,74,8.927196874393804,0.6583272451793243,12.421695653428507
0,75,8.927196895860037,0.6583272195484513,12.421695678013558
0,75,8.927196935358486,0.6583271949068984,12.421695683085035
0,75,8.92719698959889,0.6583271759950322,12.4216956635377
0,75,8.927197055725646,0.6583271665196713,12.42169561565797
0,76,8.927197124694697,0.6583271678884648,12.42169554585868
0,76,8.927197181273531,0.6583271792098923,12.421695470679076
0,76,8.927197204041182,0.6583271972932637,12.42169541678482
0,77,8.927197187625477,0.6583272180016808,12.421695396738539
0,77,8.927197161039533,0.658327238307854,12.421695387365654
0,77,8.927197119021448,0.658327253940095,12.421695401356702
0,78,8.92719706190435,0.6583272620516674,12.421695443397011
0,78,8.927196997352096,0.6583272613239407,12.421695508279814
0,78,8.927196940359275,0.6583272519663901,12.421695580906249
0,78,8.927196913251205,0.6583272357165963,12.421695636285353
0,79,8.92719693122581,0.6583272154061033,12.42169565450328
0,79,8.927196958768798,0.6583271943866795,12.421695664555076
0,79,8.927196998866867,0.6583271777856015,12.4216956544834
0,80,8.927197053487737,0.6583271691603609,12.42169561609483
0,80,8.927197117286827,0.6583271702209367,12.421695551631883
0,80,8.927197177607246,0.6583271808297938,12.421695473773013
0,81,8.92719721447979,0.6583271990018843,12.421695405632617
0,81,8.927197201164466,0.6583272209521008,12.421695380145474
0,81,8.927197158527735,0.6583272447173677,12.42169538026596
0,81,8.927197108533845,0.6583272649469208,12.421695393832143
0,82,8.927197050060597,0.6583272757843084,12.421695432254563
0,82,8.927196987446207,0.6583272743281537,12.421695496377877
0,82,8.927196930489306,0.6583272606321561,12.421695576480857
0,83,8.92719689444894,0.6583272377050899,12.421695652276386
0,83,8.927196900044578,0.6583272115108055,12.421695692911456
0,83,8.927196954980268,0.6583271874801702,12.421695681258754
0,84,8.927197018956264,0.6583271658474119,12.421695656500908
0,84,8.92719708485013,0.6583271538433793,12.421695612909614
0,84,8.927197146375958,0.6583271555327301,12.421695549507179
0,84,8.92719719504382,0.6583271711357811,12.421695474247434
0,85,8.927197220159778,0.6583271970285064,12.421695404015725
0,85,8.927197208825868,0.6583272257425389,12.421695364628922
0,85,8.927197153298957,0.6583272487554603,12.421695378694386
0,86,8.927197086297735,0.6583272687576486,12.421695409330992
0,86,8.927197020293194,0.6583272797358338,12.421695454869559
0,86,8.92719696287573,0.6583272774457175,12.421695515322666
0,87,8.927196921892666,0.6583272615985899,12.421695583488537
0,87,8.927196905448262,0.6583272358613302,12.421695644951045
0,87,8.927196921903713,0.6583272078564067,12.42169567807971
0,87,8.927196975464605,0.658327186670701,12.421695662749535
0,88,8.927197039477873,0.6583271685156785,12.42169563181518
0,88,8.927197101420782,0.6583271585861803,12.421695588437355
0,88,8.927197153758598,0.6583271611303421,12.421695532542243
0,89,8.92719718933833,0.6583271765754487,12.421695470405698
0,89,8.927197201388713,0.6583272015279344,12.42169541465326
0,89,8.927197183520226,0.6583272287733822,12.421695384260149
1,0,0.7882712630160549,0.39394975834360735,0.28048530256362325
1,0,1.004242057614601,0.4221103204710732,0.27399733427801387
1,0,1.2624214483421614,0.4790078410239113,0.26866318065205064
1,0,1.5556196643488338,0.5810970894643316,0.26528356574410084
1,1,1.8611764652950333,0.7580273191502711,0.2651835042751064
1,1,2.1309929389410693,1.0605470901707512,0.270743478946574
1,1,2.2842777794475433,1.5625565323551236,0.28645097236889117
1,2,2.223944415059201,2.327045264693927,0.3207965643189369
1,2,1.908093976751747,3.2967452768370165,0.388935334040245
1,2,1.4338008918699294,4.198493592401659,0.5144279971524889
1,3,0.9807090737807423,4.697787778287064,0.7261810173930957
1,3,0.6552229919341769,4.6711122251182084,1.0470583290463746
1,3,0.45822196613776395,4.219973857244131,1.4757163570381984
1,3,0.35153853186302214,3.5273929055285733,1.97260195516945
1,4,0.3020071470913012,2.7673794514634,2.466850058211956
1,4,0.2900806115252601,2.067961748702247,2.886454538840236
1,4,0.30660472293980756,1.4966508762706896,3.1885764649792323
1,5,0.3489845544435747,1.0675819805914857,3.3672258613924235
1,5,0.418845855733767,0.7632134014470526,3.4409608239424916
1,5,0.5208574737707163,0.555283132786524,3.4368146064617595
1,6,0.6621420866039405,0.4170986411488519,3.380161097383981
1,6,0.851814454168603,0.3281023809563829,3.291007075738557
1,6,1.1002367618623774,0.2743890014101223,3.1839241403397227
1,6,1.417532463595712,0.24799983714125243,3.069346836963189
1,7,1.8107754227242607,0.24659163711096188,2.9551748525635735
1,7,2.2790644266819915,0.27463252080226125,2.848477080718297
1,7,2.805241456634511,0.34788355793151343,2.7576929668940293
1,8,3.341896889236999,0.5047381634964886,2.6964987745135782
1,8,3.788135802706858,0.8288150390332747,2.692090107240339
1,8,3.964119095505055,1.4666626276909316,2.803204948717518
1,9,3.6593118242095075,2.5146364491046436,3.1502345143741355
1,9,2.9003182283557933,3.59624671619646,3.9186680309364643
1,9,2.110565185881654,3.8540581146528923,5.2072441682052215
1,9,1.6332787986397352,3.103810141750623,6.746638369107755
1,10,1.4762972309032354,2.038562064316672,8.00694223949239
1,10,1.5448602869231645,1.2143747370176823,8.708113748997462
1,10,1.7750022113834913,0.720894258578283,8.928838449341006
1,11,2.1363340632706986,0.45712950533852004,8.85575173366726
1,11,2.6129965745078403,0.3251559461854732,8.63300407456157
1,11,3.1890621724132338,0.26869642919992404,8.34706040284158
1,12,3.837917011984888,0.26426445975084256,8.049113661203911
1,12,4.513025647107861,0.31297973534748463,7.776535175675686
1,12,5.136701470327502,0.4435582809752182,7.571495518297512
1,12,5.582404756939566,0.7261673289429662,7.505033660033901
1,13,5.6631560339234746,1.2651325169856351,7.7142091422454335
1,13,5.222584030688089,2.03179401109488,8.423249870178912
1,13,4.424117576634134,2.541284121248532,9.79351248836071
1,14,3.756876335538208,2.2862111905232037,11.52948284223302
1,14,3.50299619087968,1.5883499578353213,12.94009201898411
1,14,3.622183693539002,0.9882963712853808,13.662461866074375
1,15,3.993241964008228,0.6294915922857652,13.816896891498663
1,15,4.517419678167355,0.44820017491514136,13.64577402944443
1,15,5.117778427512913,0.374211252988991,13.327903269180396
1,15,5.723899755972165,0.3728866202526795,12.975079064254368
1,16,6.261407006429887,0.43993614160573463,12.6682569161996
1,16,6.645062015990456,0.5939218355173107,12.489948536881778
1,16,6.780221907124293,0.8602731212941889,12.54804662431889
1,17,6.6008256973363055,1.2146101702048044,12.971777096387008
1,17,6.166892506869691,1.4994933693409764,13.825155358725661
1,17,5.705763360361096,1.5097363442165117,14.947127731857842
1,18,5.446461950736055,1.2585009566568384,15.967095759153388
1,18,5.457784158105865,0.944397482803344,16.60271710706391
1,18,5.6850909467480655,0.7031208290153466,16.828250373146943
1,18,6.040547176479563,0.5588662406795566,16.76422078130319
1,19,6.443133693253969,0.4938550486241079,16.54633866674653
1,19,6.824789321506056,0.4908719144093071,16.28283698177107
1,19,7.127963326316202,0.5422784825991758,16.058973737222026
1,20,7.305062337180833,0.6450423804845653,15.94909502203004
1,20,7.325961441834693,0.7877270827916789,16.01868846891485
1,20,7.197001662305938,0.9339709129914564,16.30575886126985
1,21,6.978571634898802,1.023953230269382,16.78337055070621
1,21,6.769418591075314,1.0148220739080318,17.34026094685384
1,21,6.654295521844476,0.920951167342386,17.826949337084795
1,21,6.66471217690728,0.7957655251620164,18.139550021446443
1,22,6.783225601800638,0.6854418095839199,18.258213042603867
1,22,6.968502344330784,0.6108163899513696,18.223794829677747
1,22,7.174991167470988,0.5753575724468879,18.099615294892416
1,23,7.362268437246714,0.5759022803083158,17.948622856232998
1,23,7.498807743877412,0.6072460455968822,17.82529800571177
1,23,7.5647540832688875,0.6615908315530351,17.772628760792717
1,24,7.555723448925,0.7260132359931859,17.81734953491281
1,24,7.486201223921006,0.7820945671498148,17.962136360230126
1,24,7.387797461702203,0.8114904192359779,18.18005633744155
1,24,7.298900489825155,0.8055571481400243,18.420265247401783
1,25,7.249918891518909,0.7702541591036344,18.627261244158795
1,25,7.253560997407723,0.7211284119169025,18.762625173060346
1,25,7.304777457314649,0.6740400731348868,18.815280830755203
1,26,7.387024650457787,0.6395293196673661,18.797795944231304
1,26,7.479463287560412,0.6222313631736502,18.736233505994328
1,26,7.56238089479794,0.6224476303558102,18.66069474629006
1,27,7.620703247090199,0.6374941894372103,18.598797428117976
1,27,7.646261460224738,0.6622964784235347,18.57127960704987
1,27,7.6390764280103385,0.6898600138171511,18.588680678564522
1,27,7.607190007910853,0.7125007564765037,18.64927085238257
1,28,7.564357045306553,0.7240663157517471,18.739565460368414
1,28,7.525763005227661,0.7221643989887796,18.838511140666945
1,28,7.503322271978244,0.7088611258488117,18.924437020590513
1,29,7.502598841384403,0.689329905353613,18.981795564685
1,29,7.522355649029077,0.669496038824339,19.004786869603294
1,29,7.556233222937862,0.6541193858131578,18.99709713335874
1,30,7.595349902301669,0.645930319133447,18.969021570268062
1,30,7.630831294229316,0.6455804447148998,18.933744294539732
1,30,7.655788527285718,0.6519550066827626,18.903928959733406
1,30,7.666593325967015,0.6626107548213028,18.88906747201376
1,31,7.663375759697978,0.6743448736717458,18.8937459260541
1,31,7.649665429272228,0.6839490119811223,18.91702275867351
1,31,7.631201732807081,0.6890494476173443,18.95312651127473
1,32,7.614200572401772,0.6887427418019549,18.99341142768189
1,32,7.603621804986783,0.6837301709829727,19.029018497924962
1,32,7.602003368265885,0.6758969109590129,19.053337787771028
1,33,7.609159583990233,0.6675761231791716,19.063475226861353
1,33,7.622671657274417,0.6608387797093922,19.060427933754436
1,33,7.638856813233892,0.6570304722359387,19.04819822038251
1,33,7.653861183694391,0.6565960977303383,19.032338286027187
1,34,7.664604758250431,0.659130785147914,19.018402262648614
1,34,7.669412700776704,0.6635849290957508,19.0106451395243
1,34,7.668248570231665,0.668572534242969,19.011183308213763
1,35,7.662536670418555,0.6727332002351694,19.019736211173395
1,35,7.65464014996198,0.6750728307843468,19.03397073562857
1,35,7.647148352283648,0.6751892486449613,19.05033475000598
1,36,7.64218204647597,0.673313041197625,19.065127209975277
1,36,7.64091002288587,0.6701621151359399,19.07548298417424
1,36,7.643385025764583,0.6666792518728515,19.08000212031716
1,36,7.648694015207348,0.6637534098882438,19.078899408671003
1,37,7.655328649460128,0.6620063935205628,19.073716663133904
1,37,7.661644311618105,0.6616842018784531,19.06675053992458
1,37,7.666282740432345,0.6626541186123136,19.060386542801634
1,38,7.668466806337539,0.6644876515303396,19.05650847572078
1,38,7.668117177144951,0.6666000292585258,19.0561066280211
1,38,7.665784731387456,0.6684113294725168,19.05914975736105
1,39,7.662434757122417,0.669490809406112,19.064722470350226
1,39,7.6591521126208715,0.6696488491110295,19.071368233515052
1,39,7.65685179937666,0.6689557893098589,19.077529292472484
1,39,7.656070664208437,0.6676893796574279,19.081956965068645
1,40,7.656883980299316,0.6662346856086337,19.083987905476047
1,40,7.658951014014425,0.6649709834454812,19.08363211492216
1,40,7.661658487844985,0.6641778276862867,19.08147792226471
1,41,7.664311119336595,0.66398034571906,19.078466468166685
1,41,7.666315426960603,0.664340228862033,19.075611296834886
1,41,7.667313314344751,0.665087170150795,19.073739198657826
1,42,7.667240092506419,0.665977802298827,19.073311573718502
1,42,7.666302602667424,0.6667650980736707,19.074358676717374
1,42,7.664892529814783,0.6672604261194366,19.076528987512898
1,42,7.663464439431558,0.6673735275864504,19.07922764046679
1,43,7.662413697347552,0.6671225768069724,19.081798290522478
1,43,7.661985275132784,0.6666151907009248,19.083696941141124
1,43,7.662232797576075,0.666009071615256,19.08461412835292
1,44,7.663031302534212,0.665465444355153,19.08452126536712
1,44,7.6641329175641895,0.6651082598536582,19.083640088844533
1,44,7.66524547568088,0.6649985220460294,19.082353786101287
1,45,7.666111346890542,0.6651277646909863,19.08109021919629
1,45,7.666567029308943,0.665429475783136,19.080209965463865
1,45,7.666571461718526,0.6658032516060775,19.079925979761136
1,45,7.666200146648548,0.666144179041467,19.0802705061809
1,46,7.665611004420569,0.6663695719043317,19.081111245618033
1,46,7.6649941152698045,0.6664367457985069,19.082206412418834
1,46,7.664519989486042,0.6663484497391942,19.083279987579626
1,47,7.664299589427116,0.6661461212011326,19.084095622096896
1,47,7.664364658757448,0.6658942724292403,19.084510679180887
1,47,7.664670500450254,0.6656612071901143,19.084499537150876
1,48,7.665117518668792,0.6655014329478485,19.084144387478727
1,48,7.665583513781112,0.6654439436752305,19.08360036742004
1,48,7.665957235276269,0.6654884483884753,19.083047228903524
1,48,7.66616464756942,0.6656093604154991,19.082641476243026
1,49,7.666182588058422,0.6657655068406277,19.082480441528837
1,49,7.666037732473804,0.6659124963807623,19.082586081314908
1,49,7.6657933292649085,0.6660141836375729,19.082909711179646
1,50,7.665528604777424,0.6660506064070824,19.08335360656158
1,50,7.665316861984878,0.6660208284713542,19.083802056034546
1,50,7.665208032547913,0.6659406139176937,19.08415271698735
1,51,7.665219328133059,0.6658362927560233,19.08434045882746
1,51,7.665335270650245,0.6657367046387948,19.084348928094965
1,51,7.665516119273722,0.6656656627581099,19.084207899460246
1,51,7.665710986769577,0.6656367063033138,19.08397981225025
1,52,7.665872052050645,0.6656511049370653,19.083739860670576
1,52,7.66596603022064,0.6656991652753985,19.083555715881758
1,52,7.665980748718579,0.66576409719284,19.083471399328033
1,53,7.665925182352475,0.6658271967001499,19.083499746732546
1,53,7.665824480061743,0.6658727101039973,19.083623367877784
1,53,7.665711579906593,0.6658914050798888,19.08380294863613
